Student_id,Age,Gender,Race,Location,Email,CGPA,Previous_Achievements,CourseTaken,Grades,Certifications,Hard_Skills,Soft_Skills,Previous_Work_Experience_Type,Previous_Work_Experience_Years,Previous_JobProfile,Previous_Work_Experience_At,Current_Work_Experience_Type,Current_Work_Experience_Years,Current_Job_Profile,Current_Work_Experience_At,Interests,Keywords,Career Goal,Grade1,Grade2,Grade3,Total_Grades,Percentage,Final_Grade
348,25,F,Indian,Johor,student348@example.com,3.09,Dean's List,Computer Science,"92, 80, 94",Certified Data Scientist,TensorFlow,Problem Solving,Internship,1.4,Software Engineer,TechGiant Inc,Full-Time,4.426701636,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Software Engineer,92,80,94,266,88.66666667,B
349,39,M,Malay,Kedah,student349@example.com,3.43,Internship,Engineering,"92, 91, 97",Certified Data Scientist,SQL,Problem Solving,Internship,4.2,Data Analyst,Data Analytics Inc,Internship,7.352382608,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,92,91,97,280,93.33333333,A
350,23,F,Chinese,Kedah,student350@example.com,2.15,Best Project,Computer Science,"96, 86, 89",Certified Data Scientist,R,Leadership,Part-Time,1,Data Scientist,TechGiant Inc,Internship,3.543773515,Junior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,96,86,89,271,90.33333333,A
351,33,F,Chinese,Selangor,student351@example.com,3.15,Best Project,Computer Science,"90, 96, 95",Certified Data Scientist,Python,Leadership,Internship,3,Software Engineer,TechGiant Inc,Part-Time,3.03403586,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,90,96,95,281,93.66666667,A
352,36,M,Indian,Kuala Lumpur,student352@example.com,3.99,Internship,Data Science,"97, 96, 88",Certified Data Scientist,SQL,Problem Solving,Internship,3.6,Data Analyst,Data Analytics Inc,Part-Time,6.118109855,Senior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,97,96,88,281,93.66666667,A
353,34,M,Chinese,Kuala Lumpur,student353@example.com,2.97,Best Project,Data Science,"93, 87, 89",AWS Certified Solutions Architect,Power BI,Problem Solving,Part-Time,3.2,Data Scientist,TechGiant Inc,Part-Time,7.136714856,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,93,87,89,269,89.66666667,A
354,37,M,Other,Perak,student354@example.com,3.28,Dean's List,Data Science,"96, 93, 100",,Power BI,Communication,Part-Time,3.8,Data Scientist,Innovate Solutions,Full-Time,7.320405725,Junior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,96,93,100,289,96.33333333,A
355,24,M,Malay,Selangor,student355@example.com,2.08,Internship,Data Science,"97, 84, 86",Certified Data Scientist,SQL,Communication,Full-Time,1.2,Software Engineer,TechGiant Inc,Full-Time,2.877197711,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Software Engineer,97,84,86,267,89,B
356,18,M,Indian,Perak,student356@example.com,2.35,Dean's List,Engineering,"87, 90, 81",,TensorFlow,Leadership,Full-Time,0,Data Analyst,Data Analytics Inc,Full-Time,3.694704611,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,87,90,81,258,86,B
357,39,F,Chinese,Kedah,student357@example.com,3.86,Internship,Engineering,"98, 83, 92",,Python,Leadership,Part-Time,4.2,Data Analyst,Data Analytics Inc,Part-Time,5.481811086,Senior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Data Science Manager,98,83,92,273,91,A
358,21,M,Malay,Johor,student358@example.com,2.16,Internship,Data Science,"88, 83, 80",,TensorFlow,Leadership,Part-Time,0.6,Software Engineer,TechGiant Inc,Internship,1.859997679,Junior Data Scientist,Innovate Solutions,Software Development,"SQL, Power BI",Become a Data Science Manager,88,83,80,251,83.66666667,B
359,23,F,Indian,Johor,student359@example.com,2.86,Internship,Data Science,"81, 82, 91",,Power BI,Communication,Internship,1,Software Engineer,Innovate Solutions,Full-Time,1.72247718,Junior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Software Engineer,81,82,91,254,84.66666667,B
360,18,M,Indian,Johor,student360@example.com,3.95,Dean's List,Business,"88, 85, 90",,Python,Communication,Full-Time,0,Data Analyst,TechGiant Inc,Internship,4.887045154,Senior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,88,85,90,263,87.66666667,B
361,33,F,Indian,Kedah,student361@example.com,2.07,Internship,Business,"92, 100, 85",Certified Data Scientist,Power BI,Problem Solving,Internship,3,Software Engineer,TechGiant Inc,Full-Time,6.936447898,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,92,100,85,277,92.33333333,A
362,40,F,Indian,Kuala Lumpur,student362@example.com,2.58,Best Project,Data Science,"87, 100, 80",AWS Certified Solutions Architect,SQL,Problem Solving,Full-Time,4.4,Data Analyst,Innovate Solutions,Internship,9.106367073,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,87,100,80,267,89,B
363,20,M,Malay,Kuala Lumpur,student363@example.com,3.35,Internship,Business,"84, 82, 88",,SQL,Leadership,Part-Time,0.4,Data Analyst,TechGiant Inc,Part-Time,1.00132651,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,84,82,88,254,84.66666667,B
364,20,M,Malay,Kuala Lumpur,student364@example.com,2.91,Best Project,Business,"95, 100, 92",,SQL,Communication,Internship,0.4,Data Analyst,TechGiant Inc,Internship,2.917156168,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,95,100,92,287,95.66666667,A
365,18,F,Chinese,Selangor,student365@example.com,3.93,Best Project,Data Science,"84, 88, 89",AWS Certified Solutions Architect,SQL,Problem Solving,Internship,0,Data Scientist,Innovate Solutions,Internship,0.208753399,Senior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,84,88,89,261,87,B
366,28,F,Malay,Kuala Lumpur,student366@example.com,2.87,Internship,Engineering,"98, 91, 98",Certified Data Scientist,Python,Leadership,Internship,2,Data Analyst,Data Analytics Inc,Full-Time,3.686166069,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,98,91,98,287,95.66666667,A
367,37,F,Other,Selangor,student367@example.com,3.55,Dean's List,Computer Science,"95, 84, 81",,TensorFlow,Communication,Part-Time,3.8,Data Analyst,TechGiant Inc,Full-Time,4.217246219,Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Software Engineer,95,84,81,260,86.66666667,B
368,20,M,Other,Kuala Lumpur,student368@example.com,3.13,Internship,Engineering,"82, 85, 92",AWS Certified Solutions Architect,TensorFlow,Communication,Part-Time,0.4,Data Scientist,Innovate Solutions,Part-Time,2.578157905,Junior Data Scientist,Innovate Solutions,Software Development,"SQL, Power BI",Become a Data Science Manager,82,85,92,259,86.33333333,B
369,29,F,Other,Selangor,student369@example.com,2.86,Internship,Data Science,"93, 92, 81",Certified Data Scientist,R,Communication,Full-Time,2.2,Data Scientist,Innovate Solutions,Internship,3.046752352,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Software Engineer,93,92,81,266,88.66666667,B
370,37,M,Malay,Kuala Lumpur,student370@example.com,2.89,Internship,Data Science,"89, 99, 94",Certified Data Scientist,Power BI,Leadership,Internship,3.8,Software Engineer,TechGiant Inc,Part-Time,4.283997084,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,89,99,94,282,94,A
371,26,M,Chinese,Johor,student371@example.com,2.05,Dean's List,Engineering,"83, 86, 96",,R,Leadership,Full-Time,1.6,Software Engineer,TechGiant Inc,Full-Time,4.744515815,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,83,86,96,265,88.33333333,B
372,36,M,Chinese,Selangor,student372@example.com,3.61,Internship,Computer Science,"87, 85, 91",,R,Communication,Full-Time,3.6,Data Analyst,Innovate Solutions,Full-Time,8.293117912,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,87,85,91,263,87.66666667,B
373,24,F,Other,Perak,student373@example.com,3.76,Best Project,Data Science,"95, 87, 94",AWS Certified Solutions Architect,R,Problem Solving,Full-Time,1.2,Data Scientist,Innovate Solutions,Full-Time,4.359000256,Senior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,95,87,94,276,92,A
374,39,M,Chinese,Perak,student374@example.com,3.54,Internship,Engineering,"82, 83, 99",AWS Certified Solutions Architect,Python,Communication,Part-Time,4.2,Software Engineer,Innovate Solutions,Full-Time,7.043475038,Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Senior Data Scientist,82,83,99,264,88,B
375,21,F,Indian,Selangor,student375@example.com,2.38,Dean's List,Engineering,"100, 99, 83",,SQL,Problem Solving,Full-Time,0.6,Data Scientist,TechGiant Inc,Part-Time,0.702086401,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,100,99,83,282,94,A
376,29,M,Other,Kuala Lumpur,student376@example.com,3.12,Best Project,Data Science,"98, 94, 100",Certified Data Scientist,SQL,Communication,Internship,2.2,Data Scientist,TechGiant Inc,Part-Time,4.763574352,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,98,94,100,292,97.33333333,A
377,19,M,Malay,Johor,student377@example.com,2.57,Best Project,Engineering,"89, 96, 96",,Python,Communication,Internship,0.2,Data Scientist,Innovate Solutions,Part-Time,2.008658863,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,89,96,96,281,93.66666667,A
378,31,F,Other,Kuala Lumpur,student378@example.com,3.03,Dean's List,Data Science,"87, 89, 94",Certified Data Scientist,Power BI,Communication,Internship,2.6,Data Scientist,TechGiant Inc,Full-Time,4.943851177,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,87,89,94,270,90,A
379,38,F,Chinese,Johor,student379@example.com,3.71,Dean's List,Business,"96, 97, 100",,SQL,Leadership,Part-Time,4,Software Engineer,TechGiant Inc,Full-Time,4.526970692,Senior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,96,97,100,293,97.66666667,A
380,24,F,Malay,Kedah,student380@example.com,2.82,Dean's List,Data Science,"95, 91, 82",,Power BI,Communication,Part-Time,1.2,Data Analyst,TechGiant Inc,Part-Time,5.649200058,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","C++, Java",Become a Software Engineer,95,91,82,268,89.33333333,A
381,22,F,Other,Kedah,student381@example.com,3.71,Dean's List,Data Science,"90, 100, 87",,TensorFlow,Problem Solving,Full-Time,0.8,Data Scientist,Data Analytics Inc,Internship,4.556471936,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,90,100,87,277,92.33333333,A
382,39,M,Other,Selangor,student382@example.com,2.09,Best Project,Business,"91, 81, 97",,R,Leadership,Part-Time,4.2,Software Engineer,Innovate Solutions,Part-Time,7.795804595,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,91,81,97,269,89.66666667,A
383,37,F,Other,Johor,student383@example.com,2.42,Dean's List,Data Science,"93, 85, 95",Certified Data Scientist,SQL,Problem Solving,Internship,3.8,Data Scientist,Data Analytics Inc,Full-Time,7.773850291,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Senior Data Scientist,93,85,95,273,91,A
384,21,F,Indian,Kuala Lumpur,student384@example.com,3.04,Best Project,Engineering,"81, 99, 95",AWS Certified Solutions Architect,SQL,Problem Solving,Part-Time,0.6,Data Scientist,Innovate Solutions,Part-Time,3.641389695,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Software Engineer,81,99,95,275,91.66666667,A
385,23,M,Other,Kedah,student385@example.com,2.39,Best Project,Data Science,"86, 80, 89",,SQL,Communication,Internship,1,Data Scientist,Data Analytics Inc,Full-Time,3.647538824,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,86,80,89,255,85,B
386,18,F,Other,Johor,student386@example.com,3.67,Internship,Computer Science,"91, 83, 98",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,0,Software Engineer,Data Analytics Inc,Part-Time,2.171914545,Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,91,83,98,272,90.66666667,A
387,25,F,Indian,Perak,student387@example.com,3.21,Dean's List,Data Science,"90, 91, 87",Certified Data Scientist,R,Leadership,Full-Time,1.4,Data Scientist,Data Analytics Inc,Internship,5.549766733,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,90,91,87,268,89.33333333,A
388,29,M,Malay,Kuala Lumpur,student388@example.com,2.07,Internship,Computer Science,"84, 80, 97",,Power BI,Problem Solving,Full-Time,2.2,Software Engineer,Data Analytics Inc,Part-Time,2.697095257,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,84,80,97,261,87,B
389,27,M,Chinese,Kuala Lumpur,student389@example.com,2.39,Dean's List,Data Science,"87, 87, 88",,Power BI,Leadership,Internship,1.8,Data Scientist,Innovate Solutions,Internship,6.534429995,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,87,87,88,262,87.33333333,B
390,24,F,Indian,Kuala Lumpur,student390@example.com,3.53,Internship,Business,"99, 92, 81",AWS Certified Solutions Architect,Python,Problem Solving,Full-Time,1.2,Data Scientist,Innovate Solutions,Internship,3.928178233,Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,99,92,81,272,90.66666667,A
391,24,M,Malay,Johor,student391@example.com,2.59,Best Project,Engineering,"96, 87, 86",AWS Certified Solutions Architect,R,Communication,Part-Time,1.2,Data Analyst,TechGiant Inc,Full-Time,1.567054462,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,96,87,86,269,89.66666667,A
392,34,F,Malay,Perak,student392@example.com,3.73,Dean's List,Business,"92, 96, 88",AWS Certified Solutions Architect,R,Problem Solving,Full-Time,3.2,Software Engineer,Innovate Solutions,Internship,7.371502947,Senior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,92,96,88,276,92,A
393,27,F,Indian,Johor,student393@example.com,2.32,Dean's List,Data Science,"88, 93, 90",,SQL,Leadership,Part-Time,1.8,Software Engineer,TechGiant Inc,Internship,5.143135475,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,88,93,90,271,90.33333333,A
394,38,F,Other,Kedah,student394@example.com,2.05,Best Project,Business,"85, 80, 86",Certified Data Scientist,R,Communication,Part-Time,4,Data Analyst,Innovate Solutions,Full-Time,4.833099309,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Data Science Manager,85,80,86,251,83.66666667,B
395,21,M,Chinese,Selangor,student395@example.com,3.67,Internship,Computer Science,"92, 86, 90",,R,Communication,Internship,0.6,Software Engineer,Data Analytics Inc,Internship,1.095261293,Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Software Engineer,92,86,90,268,89.33333333,A
396,35,M,Chinese,Selangor,student396@example.com,2.68,Best Project,Engineering,"84, 95, 83",,Power BI,Communication,Part-Time,3.4,Data Analyst,Data Analytics Inc,Internship,4.786547372,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,84,95,83,262,87.33333333,B
397,33,F,Malay,Kedah,student397@example.com,3.67,Best Project,Data Science,"92, 97, 91",Certified Data Scientist,Python,Communication,Part-Time,3,Software Engineer,TechGiant Inc,Internship,7.941467662,Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,92,97,91,280,93.33333333,A
398,23,M,Malay,Perak,student398@example.com,2.77,Dean's List,Data Science,"85, 83, 82",AWS Certified Solutions Architect,Python,Communication,Part-Time,1,Data Analyst,Data Analytics Inc,Part-Time,1.947514715,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,85,83,82,250,83.33333333,B
399,25,F,Other,Selangor,student399@example.com,3.46,Internship,Data Science,"82, 84, 93",,SQL,Communication,Part-Time,1.4,Software Engineer,TechGiant Inc,Full-Time,3.755240862,Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Software Engineer,82,84,93,259,86.33333333,B
400,33,M,Indian,Kuala Lumpur,student400@example.com,2.31,Best Project,Business,"100, 83, 85",AWS Certified Solutions Architect,Python,Leadership,Part-Time,3,Software Engineer,TechGiant Inc,Internship,4.824912227,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,100,83,85,268,89.33333333,A
